age,saving,net_worth,tenure,duration,freq,goal,inv_type,risk_score,roi,true_segment,kmeans_cluster,gmm_cluster,dbscan_cluster
67,13404.429889270476,6545490.212592984,13,77,2,retirement,gold,32.5,12.65,0,3,3,2
28,28171.03545917853,592213.2845739506,3,13,20,wealth,stocks,58.3,22.83,2,0,0,11
32,19997.00420142741,2108033.764539106,9,53,9,education,mutual,32.7,16.07,1,2,2,1
28,30981.24288450034,398406.2809551812,1,10,18,wealth,crypto,55.2,27.12,2,0,0,5
18,36727.42197384647,1103391.6818414629,3,13,16,wealth,stocks,47.0,20.9,2,0,0,11
37,22490.984390511137,1729624.9340784692,7,51,6,education,mutual,29.9,15.19,1,2,2,1
55,43525.18899600675,3495823.192498363,13,97,4,retirement,real_estate,34.5,15.25,3,1,1,7
34,26290.428922946117,1640823.205743908,7,51,7,education,mutual,31.2,15.52,1,2,2,1
50,37850.559111206974,4238043.583453781,11,109,5,retirement,real_estate,31.7,15.17,3,1,1,7
35,32193.09061361645,979199.8875552096,1,8,21,wealth,crypto,65.1,28.71,2,0,0,5
25,37751.07665518682,880626.2279145895,4,12,23,wealth,crypto,64.9,29.09,2,0,0,5
65,12974.492310671854,6153806.334094598,12,87,1,emergency,fd,28.4,11.04,0,3,3,2
38,23629.90256591946,2014641.462625232,7,54,9,wealth,mutual,36.3,16.43,1,2,2,0
26,38731.60664443836,1509402.905465876,1,11,18,wealth,crypto,55.6,27.16,2,0,0,5
25,33697.514867400016,1196786.6866656393,2,13,18,wealth,crypto,53.9,26.99,2,0,0,5
28,31320.75754739637,1165222.8074597642,4,15,21,wealth,crypto,60.8,28.28,2,0,0,5
43,25679.628252792987,2520070.610725256,6,52,10,education,stocks,41.4,19.14,1,2,2,12
24,30348.73198935601,1045538.78466175,1,12,13,wealth,crypto,42.9,24.89,2,0,0,5
21,37987.98415342139,1023335.3025931343,3,17,16,vacation,stocks,48.4,21.04,2,0,0,15
29,27405.51461724872,1348534.960406737,2,9,18,wealth,crypto,55.1,27.11,2,0,0,5
19,44779.9252026656,1233292.1313927826,2,12,18,wealth,stocks,53.3,21.93,2,0,0,11
29,42251.5608797637,1010845.7583777482,1,9,22,wealth,crypto,66.1,29.01,2,0,0,5
71,11838.308347220003,6535305.279989593,11,84,1,retirement,fd,31.5,11.35,0,3,3,2
22,42248.56234923106,629678.3026714763,2,12,22,wealth,stocks,62.2,23.62,2,0,0,11
47,36990.99160122905,4332498.999201681,9,86,6,wealth,real_estate,34.3,15.63,3,1,1,13
60,8661.854522680167,6701684.985062595,16,78,2,retirement,gold,27.9,12.19,0,3,3,2
32,42417.723602066566,1216049.0298304805,2,11,16,wealth,crypto,55.4,26.74,2,0,0,5
23,33896.58914144902,551598.9339417312,1,19,22,wealth,crypto,60.4,28.44,2,0,0,5
27,37005.34650872345,961549.2489200518,1,12,22,wealth,stocks,63.7,23.77,2,0,0,11
37,29047.97178343222,2073296.7641834875,7,51,9,education,stocks,37.2,18.52,1,2,2,12
62,12407.768874337631,5705364.174105347,18,80,3,retirement,fd,31.5,11.75,0,3,3,2
33,26547.158857510407,2143319.925973107,9,46,12,education,mutual,41.2,17.52,1,2,2,1
64,7577.656141438438,5494700.890035544,15,87,1,retirement,fd,26.8,10.88,0,3,3,2
27,40295.04825134116,588002.7160717535,1,9,22,wealth,stocks,64.7,23.87,2,0,0,11
50,41738.008605139206,3462747.0551260416,13,98,5,retirement,real_estate,33.5,15.35,3,1,1,7
49,24457.57766473832,2371058.21272132,9,52,5,education,mutual,34.2,15.42,1,2,2,1
49,44609.57691068207,4840233.222777901,8,98,3,retirement,real_estate,29.6,14.56,3,1,1,7
38,29808.53274153391,1478180.4401663565,8,44,9,education,mutual,38.6,16.66,1,2,2,1
64,11766.219554294315,5448853.925081789,18,80,1,retirement,fd,28.4,11.04,0,3,3,2
43,23611.25086154102,2305663.3199727577,8,55,9,education,mutual,38.7,16.67,1,2,2,1
66,7980.538590580125,5451348.736183578,12,88,2,retirement,fd,29.8,11.38,0,3,3,2
70,10530.724698799257,5819268.616653007,16,67,2,emergency,ppf,34.4,12.34,0,3,3,18
22,33816.12970780696,617740.7558677591,1,11,19,wealth,stocks,54.7,22.27,2,0,0,11
46,38968.63162071871,3021379.6001353827,10,107,6,wealth,mutual,32.1,15.41,3,1,1,16
42,36742.22231707356,3148757.3969180807,11,100,5,retirement,real_estate,28.3,14.83,3,1,1,7
18,35298.049540385335,923584.3630042324,2,10,19,wealth,stocks,53.1,22.11,2,0,0,11
42,43174.67436616935,2720114.4556307998,10,101,7,retirement,real_estate,33.5,15.75,3,1,1,7
46,27669.570855356484,2933214.224844587,5,51,9,education,mutual,41.4,16.94,1,2,2,1
30,27914.032853624445,2827979.095627872,7,47,7,education,mutual,29.9,15.39,1,2,2,1
58,10304.709744067444,6169011.740550854,13,80,1,retirement,fd,25.1,10.71,0,3,3,2
54,43797.23692564398,3335413.213985098,12,99,6,retirement,real_estate,37.9,15.99,3,1,1,7
47,22465.96821012025,2051778.6570189777,5,38,11,education,mutual,46.2,17.82,1,2,2,1
63,11899.108270882649,6424215.441102643,18,79,2,retirement,ppf,30.0,11.9,0,3,3,4
26,35204.974046612086,1347477.4842334078,3,12,19,vacation,crypto,56.8,27.48,2,0,0,6
18,31851.161248859746,1028149.8836156708,1,11,22,vacation,crypto,58.3,28.23,2,0,0,6
37,27428.62566475882,1564864.9809145522,8,52,9,education,mutual,36.8,16.48,1,2,2,1
37,41929.792026120725,3140911.8641455285,7,99,6,retirement,real_estate,29.0,15.1,3,1,1,7
48,37515.30136000321,4821947.457154935,10,100,2,retirement,etf,25.5,13.95,3,1,1,10
24,33142.12546888974,1283349.956087248,1,16,20,wealth,crypto,57.0,27.7,2,0,0,5
23,34228.33851563447,887447.8825493332,0,9,17,vacation,stocks,51.4,21.54,2,0,0,15
21,30011.240031548285,1261895.6924027707,3,14,17,wealth,stocks,49.1,21.31,2,0,0,11
39,24987.572245167536,2671222.240181038,7,51,10,education,mutual,39.4,16.94,1,2,2,1
31,18958.52573115677,1565943.3827350668,9,53,9,education,mutual,32.0,16.0,1,2,2,1
38,27550.10918556871,1852446.7588251904,9,51,10,education,mutual,39.4,16.94,1,2,2,1
37,26378.7264649332,2135811.5149616865,6,53,12,education,mutual,42.5,17.65,1,2,2,1
45,24214.16498072694,1645626.0298139558,8,47,7,education,mutual,36.6,16.06,1,2,2,1
63,13608.696219573489,5761177.208697997,13,80,2,retirement,gold,30.2,12.42,0,3,3,2
29,29781.41600554213,776270.8767668002,2,17,25,wealth,crypto,68.8,29.88,2,0,0,5
70,9688.203644126665,5313570.274259469,21,79,2,retirement,fd,33.0,11.7,0,3,3,2
37,23091.22949504189,2298074.752757531,8,47,11,education,stocks,40.4,19.24,1,2,2,12
37,24272.000615718636,1645988.5470948806,5,54,10,education,stocks,38.0,18.8,1,2,2,12
65,11093.467136402758,6647935.890931508,13,74,2,retirement,fd,31.3,11.53,0,3,3,2
65,9360.304953490311,6212921.8293149145,15,83,1,retirement,fd,28.1,11.01,0,3,3,2
43,22988.37051574995,1830209.632963288,7,54,11,education,mutual,42.7,17.47,1,2,2,1
66,11616.11559656229,5576842.011267132,15,79,1,retirement,fd,29.4,11.14,0,3,3,2
40,24658.01034148112,2345833.9167007087,5,42,11,education,mutual,42.7,17.47,1,2,2,1
65,9865.64341990129,5541839.54046329,16,91,1,retirement,gold,27.4,11.94,0,3,3,2
38,21410.4548555472,2461267.879381938,7,44,9,education,etf,36.9,16.49,1,2,2,3
47,39852.9992721207,3840491.437141388,10,103,5,retirement,real_estate,31.2,15.12,3,1,1,7
48,20159.895291385183,1612794.8141642876,8,44,7,education,mutual,37.6,16.16,1,2,2,1
21,32959.84730194266,1145028.4691942383,1,13,19,wealth,crypto,53.8,27.18,2,0,0,5
45,41966.1722145837,3900889.627425254,10,83,6,retirement,real_estate,34.6,15.66,3,1,1,7
32,25456.8081274225,2186426.6993114417,5,42,8,education,mutual,32.9,15.89,1,2,2,1
18,37470.74245124519,1186642.2921101917,3,12,17,wealth,crypto,49.3,26.33,2,0,0,5
45,21302.232807493256,2247384.956955288,6,47,9,education,mutual,40.1,16.81,1,2,2,1
48,40871.348585233696,1776372.67013213,12,106,8,wealth,real_estate,37.6,16.36,3,1,1,13
32,34619.83198522832,1349161.3136632936,1,12,20,wealth,stocks,61.7,23.17,2,0,0,11
66,11580.743792103423,6714428.853906783,16,71,1,retirement,ppf,30.2,11.72,0,3,3,4
45,22261.9637179124,2181732.5732608917,8,57,9,education,etf,39.3,16.73,1,2,2,3
32,25723.129833586336,2649537.4977077027,7,43,12,education,mutual,40.8,17.48,1,2,2,1
63,13952.88116903097,6248099.593681658,15,75,1,retirement,fd,28.8,11.08,0,3,3,2
27,23920.266719299987,2149117.6634116825,6,46,5,wealth,mutual,23.7,14.37,1,2,2,-1
26,29365.346928965635,1061523.2739951392,3,11,24,wealth,stocks,65.8,24.38,2,0,0,11
22,38633.24416484736,1112684.1631436972,2,9,19,wealth,crypto,55.8,27.38,2,0,0,5
38,21004.26066882674,2355378.7721434217,7,53,10,education,mutual,37.9,16.79,1,2,2,1
48,29814.803505261705,2460054.7214718466,7,39,14,education,mutual,54.1,19.21,1,2,2,1
25,27429.585954612623,2444458.086081785,6,43,12,education,mutual,37.7,17.17,1,2,2,1
32,21726.85984841778,2243925.0079499013,7,50,11,education,mutual,37.3,16.93,1,2,2,1
35,24933.074383262705,1923199.491895432,8,51,10,wealth,etf,37.4,16.74,1,2,2,9
59,10843.173221228912,6025830.48842554,14,78,2,retirement,fd,27.9,11.19,0,3,3,2
43,38328.586501246624,3890387.377020283,8,102,5,retirement,mutual,29.0,14.9,3,1,1,8
39,27470.07048843152,2670051.97587609,8,45,11,education,mutual,42.5,17.45,1,2,2,1
63,9711.824888556768,6498429.386732904,15,85,2,retirement,fd,28.9,11.29,0,3,3,2
28,32541.037535528463,916600.8634764416,2,9,18,wealth,crypto,55.6,27.16,2,0,0,5
41,27824.85704065447,1937105.443188579,7,51,10,education,mutual,41.0,17.1,1,2,2,1
47,40315.624738423976,4569377.158309966,12,96,5,retirement,etf,32.0,15.2,3,1,1,10
58,9961.479240531213,6725463.774139605,13,81,1,retirement,fd,24.9,10.69,0,3,3,2
21,33562.88386018514,851987.2217507942,2,8,22,vacation,stocks,60.4,23.44,2,0,0,15
50,43309.15018697397,3209431.5620969185,10,104,6,retirement,mutual,35.3,15.73,3,1,1,8
25,41219.36096170503,777825.5379385292,0,12,18,wealth,crypto,55.5,27.15,2,0,0,5
20,33143.749879485375,1161468.7935491248,1,14,18,wealth,crypto,51.2,26.72,2,0,0,5
44,19157.98038201423,2760332.726026298,6,46,10,education,mutual,41.2,17.12,1,2,2,1
50,38419.28328878294,3419964.422477691,11,99,4,retirement,real_estate,30.8,14.88,3,1,1,7
38,21057.14470657564,2653945.1404641387,6,51,9,education,mutual,36.1,16.41,1,2,2,1
27,30404.60692733329,1192879.3997267932,0,11,21,wealth,stocks,60.5,23.25,2,0,0,11
61,12160.096131429298,5545158.291509084,12,83,1,retirement,fd,26.6,10.86,0,3,3,2
39,21155.527081393528,1781264.617922087,7,47,6,wealth,mutual,31.0,15.3,1,2,2,0
54,45320.74149842402,3821042.9448955217,9,98,6,retirement,etf,38.3,16.03,3,1,1,10
46,42635.959499579534,3576526.1896817544,11,105,8,retirement,real_estate,37.0,16.3,3,1,1,7
54,37969.58888003896,3544275.3019388765,12,100,6,retirement,real_estate,36.6,15.86,3,1,1,7
44,22021.393883863904,1615858.7791431546,7,44,12,education,mutual,46.0,18.0,1,2,2,1
66,7766.951120102682,6597381.430938469,15,82,1,emergency,fd,28.4,11.04,0,3,3,2
19,41879.93812131762,675874.6792514889,2,9,19,wealth,crypto,55.0,27.3,2,0,0,5
28,33677.78725053245,1002634.4641436384,0,15,16,wealth,crypto,51.2,26.32,2,0,0,5
55,36573.81823156,2741304.5561166527,10,102,3,retirement,real_estate,30.6,14.66,3,1,1,7
32,39025.51309921512,843249.2974351547,1,13,20,wealth,crypto,62.5,28.25,2,0,0,5
38,23490.50944286093,1598613.8296802838,8,59,11,education,mutual,39.8,17.18,1,2,2,1
49,41371.11482233989,4214208.627641775,11,104,4,retirement,real_estate,30.4,14.84,3,1,1,7
52,41488.58069321072,3159687.020832342,12,114,7,retirement,real_estate,36.9,16.09,3,1,1,7
39,24967.182844119743,2668816.709216928,5,42,8,education,mutual,36.3,16.23,1,2,2,1
43,24325.960295110388,1870526.898383525,9,50,9,education,mutual,39.4,16.74,1,2,2,1
65,11588.529359243654,5860558.302924622,16,81,1,retirement,fd,28.7,11.07,0,3,3,2
45,22607.54350796864,2505415.6043186034,10,53,6,wealth,mutual,33.7,15.57,1,2,2,0
21,35403.23541703749,1216928.7661460445,2,8,23,wealth,crypto,62.8,28.88,2,0,0,5
40,25204.620347808508,2245050.550934845,6,57,8,education,mutual,35.3,16.13,1,2,2,1
40,23507.89140057921,2131853.413123117,6,49,11,education,stocks,41.8,19.38,1,2,2,12
46,24236.176041958348,2028938.0869276728,10,50,11,wealth,mutual,44.8,17.68,1,2,2,0
60,7716.62177173299,6314764.792110905,15,86,2,retirement,fd,26.9,11.09,0,3,3,2
58,43898.081299485406,3983429.170866009,11,89,4,retirement,real_estate,36.9,15.49,3,1,1,7
44,25404.40426987061,2102377.7508313386,6,50,8,education,mutual,38.1,16.41,1,2,2,1
63,13322.940331456037,6284880.178599323,16,67,2,retirement,ppf,31.5,12.05,0,3,3,4
24,39947.39482941656,562427.0776462052,2,18,12,wealth,stocks,42.2,19.62,2,0,0,11
36,26587.89980183101,2046060.9257761904,8,59,11,education,etf,39.4,17.14,1,2,2,3
42,27709.1745002108,1975453.583960035,10,47,11,education,mutual,43.8,17.58,1,2,2,1
31,26788.244482397466,1765211.6055918147,10,58,10,education,mutual,35.1,16.51,1,2,2,1
38,27350.396944974204,2289228.1296542315,4,52,11,education,mutual,41.3,17.33,1,2,2,1
50,41873.23599800284,2633783.8347796192,11,101,6,retirement,mutual,35.3,15.73,3,1,1,8
48,38072.77779695894,4073749.490120384,10,92,7,retirement,real_estate,36.4,16.04,3,1,1,7
62,8430.20337383552,6981293.595265398,15,94,1,retirement,fd,25.3,10.73,0,3,3,2
68,10389.47238943755,6347601.450042,16,76,2,retirement,fd,32.5,11.65,0,3,3,2
38,45330.01602596046,3103229.9968615947,14,102,4,retirement,real_estate,25.9,14.39,3,1,1,7
71,8140.978279615179,5908715.512810229,12,79,2,retirement,fd,33.2,11.72,0,3,3,2
21,41274.72767536543,1400710.4184864142,0,13,21,wealth,crypto,59.5,28.15,2,0,0,5
66,11340.961234482424,5857807.675196745,14,94,3,emergency,ppf,31.9,12.29,0,3,3,18
45,21108.50711090284,1978101.4417295137,8,55,8,education,etf,37.2,16.32,1,2,2,3
30,32040.305085937965,466053.0474029698,0,8,23,wealth,stocks,66.6,24.26,2,0,0,11
59,8133.464081853608,6040997.778206781,18,77,1,retirement,gold,25.4,11.74,0,3,3,2
63,9259.977940235744,6235022.0936841015,12,71,1,retirement,fd,28.3,11.03,0,3,3,2
72,10748.113139695144,5693881.632746125,14,78,2,retirement,fd,34.3,11.83,0,3,3,2
50,37898.6021360988,4139450.677398226,10,94,3,retirement,real_estate,29.2,14.52,3,1,1,7
68,10380.999359558133,5714824.31679316,14,81,1,retirement,fd,30.0,11.2,0,3,3,2
63,7580.717962617589,5587294.735010522,11,73,1,emergency,fd,27.7,10.97,0,3,3,2
65,10932.71674889267,5733915.718436405,15,74,2,retirement,ppf,31.3,12.03,0,3,3,4
38,28811.58767244143,2182481.327660697,8,50,7,education,mutual,33.8,15.78,1,2,2,1
56,10995.48617818279,6597296.110256866,13,91,1,emergency,gold,23.1,11.51,0,3,3,2
38,23614.76487596162,1671664.4164598836,6,51,11,education,mutual,40.6,17.26,1,2,2,1
67,8871.504802685224,6021757.334321733,11,83,2,retirement,fd,31.0,11.5,0,3,3,2
52,11637.555287509722,5819980.365621509,13,80,2,retirement,fd,24.3,10.83,0,3,3,2
28,38050.04232305599,847933.7950398332,2,7,14,wealth,crypto,48.9,25.69,2,0,0,5
24,34859.8724033886,1087518.1501202113,1,7,19,wealth,crypto,56.3,27.43,2,0,0,5
44,23194.30851720216,2293339.2028712723,9,43,7,education,mutual,36.3,16.03,1,2,2,1
23,39951.18601524644,924947.011225926,2,13,22,wealth,crypto,62.2,28.62,2,0,0,5
28,41179.18938553704,1148401.4558344076,3,9,21,wealth,crypto,63.3,28.53,2,0,0,5
48,23345.452809691054,1900917.1206262007,6,47,9,education,mutual,42.0,17.0,1,2,2,1
33,23352.284040062277,1297959.1874915352,6,55,11,wealth,mutual,37.7,16.97,1,2,2,0
59,43099.54131974702,2806138.521729411,10,86,4,retirement,mutual,37.5,15.55,3,1,1,8
41,27898.441037227887,1710034.3384938012,8,45,11,education,mutual,43.6,17.56,1,2,2,1
36,19400.655541709573,2529019.3851326643,9,64,10,education,etf,35.5,16.55,1,2,2,3
57,42720.06835074251,3604914.977755343,12,109,5,retirement,mutual,36.1,15.61,3,1,1,8
44,24599.116810819687,1858312.553633344,6,48,9,wealth,etf,40.1,16.81,1,2,2,9
26,34297.61546134819,981910.4453396876,2,10,20,wealth,crypto,58.9,27.89,2,0,0,5
26,40053.45633980368,1311303.862219078,2,15,22,wealth,stocks,63.5,23.75,2,0,0,11
46,42626.79346864154,4031875.461281872,11,93,4,retirement,real_estate,30.2,14.82,3,1,1,7
40,23187.910343575688,1245654.1528543164,8,45,8,education,mutual,36.1,16.21,1,2,2,1
38,22599.474104007688,2451582.694073179,10,44,8,wealth,mutual,35.1,16.11,1,2,2,0
28,36948.03587123262,729409.5584864939,1,12,20,wealth,crypto,60.2,28.02,2,0,0,5
36,26312.51861041911,2417992.1980532776,8,52,8,education,mutual,34.1,16.01,1,2,2,1
43,27018.910618095757,2097913.8478414,10,48,12,wealth,stocks,46.1,20.01,1,2,2,-1
56,45919.10623948117,3950617.299016459,9,97,6,retirement,mutual,39.5,16.15,3,1,1,8
35,18892.292289685676,2988773.508972743,6,51,8,wealth,etf,32.2,15.82,1,2,2,9
43,39844.18193224298,2460463.194377173,12,99,6,retirement,real_estate,31.6,15.36,3,1,1,7
38,23151.91736884613,2012339.797102776,9,52,8,education,mutual,34.4,16.04,1,2,2,1
40,41314.5501213508,2917887.4180639987,11,105,6,retirement,real_estate,29.8,15.18,3,1,1,7
38,23823.856651998656,1397000.4333592998,6,51,11,education,mutual,40.7,17.27,1,2,2,1
69,7347.055743377834,6169343.658960845,17,82,1,retirement,gold,29.8,12.18,0,3,3,2
48,33888.67217401463,4191213.381707226,15,94,3,wealth,real_estate,27.4,14.34,3,1,1,13
65,13453.92770246681,6281440.430087177,21,74,1,retirement,fd,29.8,11.18,0,3,3,2
64,7869.772673849255,5502092.302604886,14,80,3,retirement,ppf,31.6,12.26,0,3,3,4
34,18473.35366903729,2038243.017645031,5,46,6,education,stocks,28.1,17.01,1,2,2,12
29,36410.99843450205,983267.698696056,3,12,23,wealth,crypto,66.6,29.26,2,0,0,5
32,33282.903108507286,786025.2615748083,1,12,19,wealth,stocks,59.5,22.75,2,0,0,11
75,9581.352645696268,5569456.044913215,17,76,2,retirement,fd,35.8,11.98,0,3,3,2
46,25975.75502756303,2367704.4366725166,8,59,12,wealth,mutual,46.3,18.03,1,2,2,0
39,25050.10260180265,1919898.4692748897,7,42,9,education,etf,38.3,16.63,1,2,2,3
49,38088.94926055268,3183311.1141212257,11,99,5,retirement,real_estate,32.2,15.22,3,1,1,7
47,43501.90385114205,4442175.378964632,9,94,6,retirement,mutual,34.8,15.68,3,1,1,8
42,23004.904329088225,1421112.8882968165,7,47,11,education,etf,42.9,17.49,1,2,2,3
27,43493.28205312407,1341755.8940052316,2,14,14,wealth,crypto,48.8,25.68,2,0,0,5
47,37945.286785585165,4082100.231916786,10,94,7,wealth,real_estate,35.7,15.97,3,1,1,13
25,30969.95657746702,342404.4104426758,1,15,19,wealth,stocks,55.2,22.32,2,0,0,11
46,37060.988550096285,3342809.1504955217,8,96,6,retirement,etf,32.8,15.48,3,1,1,10
22,35560.82050468498,729654.2972097737,0,7,15,wealth,crypto,47.4,25.74,2,0,0,5
62,9531.960281786038,5353687.326423869,13,83,2,retirement,fd,28.6,11.26,0,3,3,2
41,24180.543260440296,2725701.1310801096,6,46,8,wealth,mutual,36.7,16.27,1,2,2,0
68,9639.040172818748,6204303.653850884,18,79,2,emergency,fd,32.0,11.6,0,3,3,2
25,32543.472764532835,955140.8906370192,2,13,21,wealth,crypto,59.7,28.17,2,0,0,5
33,27465.7644472477,2605699.039992355,8,53,11,education,mutual,38.7,17.07,1,2,2,1
54,42614.63624360273,3567618.931936721,13,90,5,retirement,real_estate,36.5,15.65,3,1,1,7
55,7359.954977558588,5805739.612408496,14,76,2,retirement,fd,25.4,10.94,0,3,3,2
69,8203.064036417925,6267314.543061217,16,74,2,retirement,gold,32.7,12.67,0,3,3,2
58,9052.321305858168,6236735.949517614,15,78,1,retirement,fd,25.0,10.7,0,3,3,2
68,8244.034826486877,6174900.012283954,15,84,2,retirement,fd,31.2,11.52,0,3,3,2
31,34994.679687894706,1086546.9532798738,3,8,17,wealth,crypto,55.7,26.97,2,0,0,5
41,27257.450131222657,1911684.3400831784,9,50,12,education,etf,45.0,17.9,1,2,2,3
33,28706.295327270404,1906436.8058220425,8,48,6,education,mutual,29.4,15.14,1,2,2,1
18,34065.64107088801,794215.823828576,2,14,22,wealth,crypto,58.4,28.24,2,0,0,5
48,33938.68705375918,3849365.065835421,11,100,4,retirement,real_estate,28.8,14.68,3,1,1,7
26,35401.291823024585,1522498.199191686,0,17,20,vacation,stocks,58.4,22.84,2,0,0,15
53,38091.64400744333,3804242.324759888,12,98,6,retirement,real_estate,36.3,15.83,3,1,1,7
38,25232.09119085229,2226295.4017815804,9,47,12,education,stocks,43.3,19.73,1,2,2,12
35,25112.70057612176,2081310.488422985,7,54,8,wealth,etf,33.1,15.91,1,2,2,9
32,24781.53270222897,1428269.4116103742,9,52,8,education,mutual,31.8,15.78,1,2,2,1
35,21902.400171371766,1510177.223909964,9,55,8,education,mutual,32.4,15.84,1,2,2,1
34,24707.21832953676,1766308.362723166,7,58,10,wealth,etf,36.1,16.61,1,2,2,9
57,36226.21171041031,2825530.34592772,14,104,5,retirement,real_estate,35.3,15.53,3,1,1,7
20,31915.85474343591,1104223.1433085308,2,12,15,wealth,crypto,45.2,25.52,2,0,0,5
44,24064.87722259836,2492913.5318043325,8,42,8,wealth,mutual,38.6,16.46,1,2,2,0
67,10389.214910474486,6576950.367127874,12,76,1,retirement,fd,30.0,11.2,0,3,3,2
26,31891.959079180386,973628.7514585924,0,14,13,wealth,stocks,44.0,20.0,2,0,0,11
28,39483.27459532319,874069.0862899562,2,15,22,wealth,crypto,64.4,28.84,2,0,0,5
47,41841.34980923132,3555304.5009435304,10,100,4,wealth,real_estate,29.9,14.79,3,1,1,13
37,19949.853600871524,3216274.7816637764,6,47,10,education,stocks,37.8,18.78,1,2,2,12
54,11495.820512235068,6304123.095842484,12,80,1,retirement,fd,23.3,10.53,0,3,3,2
47,44228.59051191617,4447831.268052204,12,98,6,retirement,mutual,34.5,15.65,3,1,1,8
63,8424.432496183523,5805038.146720277,15,83,1,emergency,fd,26.9,10.89,0,3,3,2
49,35420.338791761365,3775241.8687528814,12,100,3,wealth,mutual,27.6,14.36,3,1,1,16
33,22171.674279308576,1809870.6329271244,7,51,10,wealth,etf,35.8,16.58,1,2,2,9
24,30880.27167875283,516144.71957074944,3,9,22,wealth,stocks,61.3,23.53,2,0,0,11
65,10281.772493822407,6437258.537066261,16,76,2,retirement,ppf,31.0,12.0,0,3,3,4
40,27524.896767295224,1566012.805007809,6,46,10,wealth,etf,40.9,17.09,1,2,2,9
32,36258.211183429536,834789.735409823,0,12,19,vacation,crypto,60.1,27.81,2,0,0,6
60,6713.622377691665,5797801.28840802,14,85,1,retirement,fd,24.8,10.68,0,3,3,2
51,38598.441008499125,3126862.715024685,15,110,7,wealth,mutual,36.2,16.02,3,1,1,16
62,6784.880271262052,5880944.781843973,12,80,2,retirement,fd,28.4,11.24,0,3,3,2
42,22586.91549471215,1259365.2662837654,7,50,10,education,mutual,40.5,17.05,1,2,2,1
